420 4.093191 3.784948 2.441520
421 4.107044 3.814418 2.145941
422 3.900262 3.016828 2.214079
423 3.873357 2.892425 2.140018
424 3.821946 3.762797 2.105750
425 3.819205 3.550124 2.065547
426 4.127814 3.762416 2.092823
427 4.085460 3.867092 2.026282
428 4.247062 3.463234 2.738319
429 4.135336 4.375427 3.138808
430 4.091257 3.410399 2.823639
431 4.182001 4.498879 3.015562
432 4.288585 3.935189 2.288769
433 4.199534 3.239424 2.563973
434 4.180938 4.578177 2.143285
435 4.078994 4.004249 2.225055
436 4.121884 3.792413 2.020510
437 4.170180 4.439514 2.139800
438 4.394061 2.761754 3.725842
439 4.575833 2.324554 3.763566
440 4.464607 1.920732 4.232125
441 4.624255 2.465481 2.679152
442 4.709070 3.485067 2.626702
443 4.512577 2.581139 4.925681
444 4.444204 2.287617 5.476600
445 4.364859 2.278199 5.093768
446 4.389675 3.462441 3.938847
447 4.282238 3.050897 2.156692
448 4.269295 2.637481 3.692317
449 3.963479 2.307199 3.887817
450 4.011459 2.563120 3.701159
451 3.978373 3.173856 2.871452
452 4.171582 1.065079 5.981184
453 4.177760 2.463228 3.041621
454 4.373526 3.384304 3.816448
455 4.471790 3.043556 5.446886
456 4.488042 2.652215 5.376775
457 4.347840 3.936593 2.166801
458 4.148922 2.142105 2.751043
459 4.275422 2.724185 3.220693
460 4.258912 3.346886 2.117421
461 4.164307 3.637440 2.085125
462 4.210399 3.187872 2.360790
463 4.263413 2.565435 2.633596
464 4.491258 3.442307 2.955920
465 4.536385 4.368266 2.505123
466 4.487757 3.431422 4.570071
467 4.303507 2.739400 4.289714
468 4.313267 2.595073 5.640926
469 4.372333 2.989364 3.604090
470 4.283783 3.598781 3.399025
471 4.351274 3.182865 4.291471
472 4.228410 3.803170 2.054915
473 4.334167 4.154434 2.117920
474 4.489701 3.675917 2.393565
475 4.452178 4.126818 2.076399
476 4.445992 2.961360 4.456346
477 4.493749 3.232221 3.596435
478 4.352556 3.733814 2.746649
479 4.210356 3.798474 2.424831
480 4.200087 2.772982 4.573674
481 4.259759 2.714261 2.773688
482 4.318093 3.761834 2.368636
483 4.302345 3.268553 2.090508
484 4.407300 2.982276 3.569840
485 4.476112 2.534773 5.015268
486 4.512290 3.217902 5.388464
487 4.526720 3.741100 5.824036
488 4.376581 3.321303 5.677163
489 4.382693 3.509124 5.476666
490 4.430002 3.491749 5.930006
491 4.270533 3.261778 4.247801
491 2.275769 1.666342 4.280629
492 4.394063 4.247172 3.427148
492 2.194761 3.282937 3.974324
493 2.196736 3.239781 3.270357
493 4.357214 3.443791 3.864774
494 2.129010 2.304860 3.362394
494 4.256348 3.598641 3.686333
495 4.302143 3.340776 2.843817
495 2.014598 2.577708 2.521613
496 4.312560 4.086035 2.370825
497 4.338732 4.588886 2.034412
498 4.339108 3.461767 3.778190
499 4.242461 2.135438 5.941081
500 4.227155 3.777796 2.731313
501 4.070907 4.107796 2.332859
502 4.071880 3.265171 2.553777
503 4.132803 3.317889 3.733708
504 4.284473 3.876762 3.007890
505 4.240784 3.985450 2.090017
506 4.300752 4.893708 2.465418
507 4.208453 4.329798 3.236628
508 4.247795 3.908478 3.604871
509 4.264028 5.585913 2.429910
510 4.220337 3.868732 3.343393
511 4.305893 4.890450 2.502162
512 4.278211 5.137455 2.700715
513 4.180808 4.360243 2.216324
514 4.158064 5.020379 2.063502
515 4.023933 3.706610 2.655926
516 4.070176 2.835841 2.356150
517 4.025800 3.764663 2.169066
518 4.152959 3.208739 2.270651
519 4.238708 3.997303 2.148808
520 4.272457 4.389398 2.383436
521 4.373337 5.294301 2.694190
522 4.422568 4.275427 3.143839
523 4.485583 4.584415 2.128118
524 4.472210 4.788867 2.083700
525 4.101812 4.631230 2.004309
526 4.218522 4.965064 2.132161
527 4.278470 5.234560 2.421720
528 4.311542 3.607087 2.036397
529 4.443954 3.961981 2.036498
530 4.417551 3.737474 3.746944
531 4.403795 4.824381 2.219434
532 4.326679 5.445316 2.659702
533 4.269168 3.853273 4.929431
534 4.158288 4.420244 5.174904
535 4.195677 3.799440 5.046152
536 4.272798 4.288972 4.035412
537 4.094903 3.271080 5.308563
538 4.070341 4.294982 3.112776
539 4.101227 2.748456 5.194418
540 4.112114 3.382586 2.823175
541 4.143779 2.980379 4.100760
542 4.113959 2.166870 2.933011
543 3.954460 3.322744 2.791033
544 3.894345 2.837326 2.233217
545 3.733116 2.479713 2.176896
546 3.848381 2.838289 2.845530
547 3.814322 3.565021 2.072779
548 4.028695 2.045707 4.312278
549 4.046529 2.117257 4.427575
550 4.277207 2.847784 3.421287
551 4.369762 2.011904 5.289786
552 4.268313 3.302948 2.693742
553 4.503788 2.190728 3.152983
554 4.454831 2.049986 3.629795
555 4.531712 3.353708 2.228518
556 4.498964 2.040791 5.877002
557 4.411417 2.104697 3.212196
558 4.374102 2.727381 5.229907
559 4.222601 2.250660 2.881940
560 4.152303 1.968298 3.397367
561 4.036545 3.735100 2.806329
562 4.069620 2.297633 3.307254
563 4.165382 3.287545 2.190742
564 4.318761 3.385585 2.396701
565 4.382568 2.828527 5.425235
566 4.426299 3.487636 5.901598
567 4.362535 3.174959 5.767018
568 4.172000 2.638558 5.787583
569 4.232942 1.809393 5.547813
570 4.208174 2.196375 5.413802
571 4.245266 3.034264 2.848215
572 3.898040 3.047094 3.963590
573 3.997898 2.910851 5.086509
574 4.060144 2.544722 5.703394
575 4.056629 3.107362 5.156823
576 4.147793 3.362197 3.706991
577 4.127641 3.060453 4.051267
578 4.056942 4.437729 5.108398
579 4.135247 4.103476 4.049170
580 4.179709 3.154193 5.945388
581 4.229322 3.084301 4.816706
582 4.193864 3.847220 3.273906
583 4.288876 3.091930 2.606900
584 4.557889 2.332628 2.674736
585 4.697096 2.086299 4.517785
592 4.040541 2.637548 4.650365
593 3.992955 2.796056 4.672557
594 4.139868 3.470643 5.310764
595 4.256060 3.170974 4.416906
596 4.329247 3.161808 3.603026
597 4.263305 3.707884 3.282429
598 4.182652 5.354774 2.121851
599 4.243787 4.680432 4.496344
600 4.287029 4.023966 2.740263
601 4.370940 4.550198 2.371574
602 4.377817 4.294688 2.341864
603 4.229059 4.993424 3.384308
604 4.084889 3.656881 4.333158
605 4.150519 3.186762 4.073709
606 4.056666 1.799795 4.632537
607 4.000988 2.429319 5.907457
608 4.105141 2.520358 2.157568
609 4.080994 2.155839 3.247684
610 4.057952 2.402089 4.352914
611 3.961335 2.584794 3.015555
612 4.018312 2.543330 5.599279
613 4.003818 2.732563 2.721473
614 3.974415 3.018160 2.153463
615 3.961193 1.398295 5.458220
616 3.943677 2.862212 2.700051
617 3.976936 3.329986 2.310576
618 4.137158 2.225137 3.836847
623 4.158053 2.456445 3.671616
624 4.172549 1.874083 5.974789
625 4.154538 1.707171 5.262356
626 4.061654 2.370912 5.876834
627 4.110106 2.693266 3.284581
628 4.058336 2.231283 2.526394
674 1.732183 2.342012 3.946772
675 1.720167 1.605358 5.181523
676 1.595177 3.389617 2.962787
677 1.803573 3.835890 2.105157
678 1.963575 3.205770 2.280303
679 1.949534 3.809449 2.040658
680 2.285103 3.367874 2.295122
681 2.313897 2.037829 4.449305
682 2.335158 3.664487 2.119092
683 2.466493 2.939293 2.450039
684 2.534096 2.112256 5.311564
685 2.338272 2.738298 4.512704
686 2.294810 2.398904 2.158297
687 2.301656 2.041177 4.274083
688 2.347531 2.113745 2.592733
689 2.512372 2.584431 2.079577
690 2.372621 2.504509 2.261856
691 2.555924 2.426585 4.464060
692 2.345443 3.307081 2.209643
693 2.307254 3.229691 2.285648
694 2.386834 1.771835 4.801517
695 2.424179 2.988014 2.862528
696 2.363725 2.319951 3.626846
697 2.229265 3.363803 3.862098
698 2.414563 3.907316 2.338792
699 2.487425 2.060736 2.092737
700 2.538180 4.115435 2.146774
701 2.450112 2.602660 3.203817
702 2.287259 3.137628 3.736833
703 2.244538 3.193436 2.142269
719 1.833063 2.881727 2.529425
720 1.772805 2.881633 2.574486
721 1.907028 2.890381 2.357083
722 1.779110 3.232701 4.157658
723 1.749893 3.526208 2.035494
724 1.774754 1.981274 4.620431
725 1.841393 1.824668 2.510620
731 2.548843 3.100792 5.322013
732 2.511898 3.588988 3.459969
733 2.510101 4.293670 2.913551
734 2.423462 4.103338 3.153427
735 2.385270 4.142575 2.307080
736 2.154803 3.122397 2.687192
737 2.196399 4.175634 2.058689
738 2.241378 3.326840 2.288273
739 2.282138 2.589727 2.319353
740 2.275197 3.098222 2.019352
741 2.382194 2.671769 4.895439
742 2.348853 2.946461 2.201681
743 2.361129 2.876015 2.411817
751 2.500925 2.591989 2.422102
752 2.501086 3.013686 2.002099
753 2.615846 3.949683 2.011804
754 2.458908 2.194349 2.285992
755 2.279522 3.654436 2.334742
756 2.456322 3.075159 2.087008
757 2.415540 4.832407 2.113464
758 2.091729 3.000769 2.883421
759 1.988476 4.476181 2.444847
760 1.920137 2.855514 4.254297
761 1.754963 3.286413 5.197980
762 1.793626 3.546634 2.691822
763 1.778676 3.321307 4.741379
764 1.818429 4.276269 2.080393
765 1.819265 5.017933 2.103221
766 2.140984 4.162633 2.466329
767 2.060036 2.731934 3.079664
768 2.505356 2.317368 5.036792
769 2.326657 2.833179 2.130356
770 2.272642 3.096244 2.961103
771 2.255350 1.919477 4.451780
772 2.339445 2.130311 4.796198
773 2.375304 1.988877 5.418502
774 2.353547 3.025598 2.005050
775 2.414094 2.328579 2.303826
776 2.300808 2.936858 2.494961
777 2.364760 2.466151 2.840609
778 2.241011 2.730752 2.782431
779 2.193731 2.426123 2.828807
780 2.365844 2.203098 2.078644
781 2.363698 2.427707 3.623060
782 2.331718 2.299943 2.727046
783 2.229899 1.953820 4.833338
798 2.392560 3.041747 5.909557
799 2.465205 2.610601 4.472711
800 2.445180 2.936351 2.904078
801 2.384186 3.066501 2.407646
802 2.331322 4.638169 2.145066
803 2.467459 2.669596 3.503635
804 2.409444 3.847424 2.040515
805 2.071214 2.631888 2.697225
806 2.128738 3.086876 2.001539
807 2.227636 2.902409 2.465669
808 2.446604 2.729335 3.788404
809 2.554642 2.119148 4.192967
810 2.395775 1.443389 2.141097
811 2.512814 1.916169 5.710907
812 2.423497 3.488861 2.008573
813 2.678475 3.055952 2.180605
814 2.801850 3.375822 2.111082
815 2.584750 3.635383 2.577824
816 2.701254 2.429272 2.641028
817 2.657326 2.386657 4.500596
818 2.673675 1.989124 4.176123
819 2.657474 2.157043 3.231241
820 2.576319 1.883037 5.489798
821 2.518816 2.220076 2.390295
822 2.536997 2.414758 4.552669
823 2.430236 1.540418 5.227761
831 2.046236 2.202306 2.736069
832 1.998598 2.611691 2.839014
833 2.150129 3.755665 2.921596
834 2.341946 2.026520 5.440728
835 2.364702 2.200690 3.239460
836 2.402617 3.089477 4.757341
837 2.433740 3.713767 2.849141
838 2.463651 2.319215 3.961674
839 2.439385 2.637715 5.388183
840 2.536764 3.856235 2.232568
841 2.490630 2.734516 4.818710
842 2.706243 2.808308 5.931547
843 2.743622 2.226363 5.275956
844 2.702363 2.551806 5.380288
845 2.655460 3.862011 2.135440
846 2.550175 2.941701 2.387690
847 2.629355 2.931157 5.350695
848 2.460932 3.619720 2.450646
849 2.391978 3.227208 4.529491
850 2.433755 2.211498 4.867458
851 2.401077 3.374107 5.731588
852 2.404213 2.960627 5.938926
853 2.381661 2.833254 5.790436
854 2.342496 2.902177 5.947689
855 2.268062 2.997051 2.958117
856 2.255275 3.152017 5.721943
857 2.217093 3.427883 5.485447
858 2.307764 3.074802 4.259517
859 2.337199 2.845663 5.541370
860 2.376726 3.056146 5.253202
863 3.369543 2.901087 3.513042
864 3.296844 3.305624 2.553800
865 3.446731 3.526723 2.489098
866 3.435365 3.303369 3.462358
867 3.203596 4.237894 2.219831
868 3.237900 3.232658 2.248474
869 2.447622 4.086182 2.052552
870 2.493903 2.168423 2.977893
871 2.251820 1.910386 2.912904
872 2.370292 1.551820 4.614234
873 2.286058 2.938085 2.150763
875 2.293558 3.137505 2.311380
876 2.365423 1.998642 4.900638
877 2.461369 2.027555 5.993047
878 2.445134 2.476660 2.281808
879 2.583955 1.674180 4.338383
880 2.475074 1.897745 4.379323
881 2.521915 2.234472 3.964150
882 2.577745 1.736925 3.484911
883 2.548679 1.961192 5.906270
891 3.854336 1.860247 2.466774
892 4.066792 2.493547 3.028969
894 2.850466 3.020151 2.242761
895 2.720589 2.321171 3.972901
896 2.718073 2.387265 5.176379
897 2.734611 3.044227 2.615596
898 2.645248 2.335180 3.032435
899 2.493624 2.237015 4.759937
900 2.478490 3.414224 3.804345
901 2.388455 2.225793 4.791264
902 2.393328 2.766416 3.941961
903 2.246248 2.061054 4.242338
904 2.700234 3.170468 2.011968
905 2.939648 3.150955 2.180376
906 3.000770 2.802673 2.272602
907 3.032102 3.001404 2.520318
908 3.502260 3.042160 2.299512
909 3.556992 3.390252 2.036740
910 3.506103 2.840629 3.003400
911 3.548886 2.971623 3.225836
912 3.615294 2.206022 5.473492
921 2.557190 2.705949 2.621711
922 2.500695 2.797582 2.218915
923 2.653671 2.687478 2.144850
924 2.676377 3.271798 2.255160
925 2.881984 3.669727 2.103254
926 2.808638 3.438154 2.743946
927 3.100231 4.631837 2.030541
928 3.360950 4.228406 2.262150
929 3.245741 3.889718 2.688478
930 3.344001 3.521739 2.006207
931 3.412241 3.597208 4.786717
932 3.456528 3.264825 4.110929
933 3.381369 2.546017 4.835512
934 3.635720 2.722923 5.120768
935 3.643408 2.741585 4.726911
936 3.491027 3.956368 2.847263
937 3.405140 2.487136 2.285577
938 3.430837 3.134635 4.495117
939 3.378461 3.541516 3.816432
940 3.348215 4.562792 2.751751
941 3.377580 3.205644 2.610807
942 3.426976 2.394561 5.612004
943 3.474320 3.165481 2.740947
944 3.418321 2.247968 5.685993
945 3.379720 2.305589 4.640266
946 3.237255 3.166524 2.826161
947 3.233130 3.417318 2.927850
948 3.090274 3.357099 2.310953
949 3.198056 3.443381 2.744055
950 3.339701 4.433683 2.579398
951 3.255455 3.256830 2.481942
952 3.611110 2.990607 2.386407
953 3.584130 3.321674 2.536746
954 3.667064 2.138532 5.898846
955 3.554281 2.426478 5.773403
956 3.757833 2.028385 3.750853
957 3.643298 1.900302 5.226970
958 3.612902 2.200165 5.746858
959 3.560816 2.207911 5.853364
960 3.425369 2.684598 5.367679
961 3.482311 3.196783 3.352681
962 3.456215 3.895585 5.632098
963 3.527595 4.715977 5.769631
964 3.429834 4.075711 5.543264
965 3.449532 3.143393 5.341700
966 3.352091 3.451339 5.220924
967 3.386503 3.222843 5.766813
968 3.451399 2.606137 5.916814
969 3.562568 1.720464 5.387505
970 3.549409 3.267144 4.003773
971 3.572441 3.193359 5.287459
972 3.570175 3.783595 4.446965
973 3.514453 3.056067 5.962682
974 3.448465 3.316479 4.813764
975 3.385846 3.529205 5.628240
976 3.457968 4.220410 5.165689
977 3.492078 3.774381 3.864648
978 3.553650 4.690205 3.275539
979 3.572129 3.854581 2.942230
980 3.657569 3.908861 2.636862
981 3.768033 2.569171 5.953176
982 3.663987 4.315024 3.993338
983 3.580310 3.069354 5.360156
984 3.610092 2.530215 5.121484
985 3.540180 3.398735 3.593644
986 3.496142 2.975513 5.759407
987 3.432540 3.375241 3.126021
988 3.627709 4.274562 3.026246
989 3.358823 3.154211 4.171028
990 3.478482 4.280293 5.408383
991 3.429637 3.225176 5.646183
992 3.443827 3.536071 5.757984
993 3.459121 3.920110 5.723051
994 3.472000 3.545738 5.316599
995 3.503260 4.126937 4.040595
996 3.461517 3.779105 4.152809
997 3.455478 5.574209 5.781366
998 3.449149 5.013807 5.373162
999 3.496624 4.379092 5.693589
1000 3.450604 4.116475 5.854314
1001 3.521300 4.023119 2.681449
1002 3.349687 4.911649 4.392812
1003 3.503535 5.137557 4.916720
1004 3.616234 2.880231 5.991681
1005 3.547670 3.351890 4.404555
1006 3.525933 3.746771 4.583375
1007 3.520997 3.264389 4.938100
1008 3.523252 3.256310 4.701989
1009 3.525472 3.382152 4.738443
1010 3.575808 3.113253 5.126793
1011 3.443336 3.843278 3.295719
1012 3.318148 4.499884 2.756010
1013 3.259775 4.070006 2.600429
1014 3.255270 4.009732 2.117685
1015 3.160442 3.506688 2.371252
1016 3.166977 2.816767 2.512974
1017 3.173343 2.354606 3.018191
1018 3.082967 3.177144 2.455667
1019 3.409927 3.192975 4.617701
1020 3.457063 2.687460 5.998586
1021 3.443236 2.484230 4.788303
1022 3.342162 2.942581 2.925351
1023 3.386971 3.371225 2.604885
1024 3.364058 2.484879 3.711435
1025 3.369064 2.946072 3.093679
1026 3.546068 2.810978 4.265909
1027 3.440019 3.306549 4.798357
1028 3.355209 2.995188 5.791608
1029 3.516527 3.463260 4.852369
1030 3.609898 2.725310 4.665047
1031 3.453733 4.241419 5.050278
1032 3.432267 4.137374 5.971498
1033 3.512534 3.499623 5.825348
1034 3.478410 2.819534 5.617354
1035 3.541283 2.771364 5.978241
1036 3.486054 4.139945 5.037242
1037 3.455394 3.991268 5.882290
1038 3.644078 2.848992 4.415757
1039 3.415970 2.865534 5.069951
1040 3.384081 4.478204 4.596468
1041 3.386101 3.635337 4.785698
1042 3.548259 3.890448 2.421930
1043 3.433565 3.096280 3.988237
1044 3.544283 2.984885 4.929515
1045 3.431248 3.441267 2.314653
1046 3.264147 2.844627 2.763715
1047 3.493264 2.249698 5.486532
1048 3.565318 2.864691 4.154071
1049 3.538908 2.537223 4.168145
1050 3.429444 2.572748 4.571909
1051 3.603238 2.716088 2.839010
1052 3.553858 2.223623 4.586394
1053 3.581386 3.789061 2.951360
